id,PGA,PGV,PGD,NOMBRE_SIS,NOMBRE_SENSOR,N_SIS,DIRECCION,PATH_DIR_ORG,PATH_DIR_PROCES1,DT,N_POINTS_PROCES1,CORTE1,CORTE2,PATH_DIR_PROCES2,DT_PROCES2,N_POINTS_PROCES2
175,-120.123,-8.043,0.961,Chinohills,CE23773P,88,133,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23773P/CE23773.V2,Registros_Sismicos_Proces1/Chinohills/88_133.T1,0.005,16000,4867,12453,Registros_Sismicos_Proces2/Chinohills/88_133.T1,0.02,1897
176,-123.207,3.43,-0.209,Chinohills,CE23780P,89,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23780P/CE23780.V2,Registros_Sismicos_Proces1/Chinohills/89_360.T1,0.005,15200,4965,13657,Registros_Sismicos_Proces2/Chinohills/89_360.T1,0.02,2173
177,62.79,1.374,-0.221,Chinohills,CE23780P,89,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23780P/CE23780.V2,Registros_Sismicos_Proces1/Chinohills/89_90.T1,0.005,15200,4965,13657,Registros_Sismicos_Proces2/Chinohills/89_90.T1,0.02,2173
178,210.384,15.887,-1.988,Chinohills,CE23836P,90,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23836P/CE23836.V2,Registros_Sismicos_Proces1/Chinohills/90_360.T1,0.005,15400,5121,10234,Registros_Sismicos_Proces2/Chinohills/90_360.T1,0.02,1279
179,-98.18,-8.586,1.039,Chinohills,CE23836P,90,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23836P/CE23836.V2,Registros_Sismicos_Proces1/Chinohills/90_90.T1,0.005,15400,5121,10234,Registros_Sismicos_Proces2/Chinohills/90_90.T1,0.02,1279
180,157.172,-15.517,-3.003,Chinohills,CE23837P,91,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23837P/CE23837.V2,Registros_Sismicos_Proces1/Chinohills/91_360.T1,0.005,15800,5127,10938,Registros_Sismicos_Proces2/Chinohills/91_360.T1,0.02,1453
181,-156.30100000000004,10.252,2.207,Chinohills,CE23837P,91,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23837P/CE23837.V2,Registros_Sismicos_Proces1/Chinohills/91_90.T1,0.005,15800,5127,10938,Registros_Sismicos_Proces2/Chinohills/91_90.T1,0.02,1453
182,164.26,11.015,-1.7080000000000002,Chinohills,CE23842P,92,360,Registros_Sismicos_Original/Chinohills/ChinoHills_29Jul2008_CE23842P/CE23842.V2,Registros_Sismicos_Proces1/Chinohills/92_360.T1,0.01,9000,2511,6619,Registros_Sismicos_Proces2/Chinohills/92_360.T1,0.02,2054
183,-147.034,-5.718,0.4320000000000001,Chinohills,CE23842P,92,90,Registros_Sismicos_Original/Chinohills/ChinoHills_29Jul2008_CE23842P/CE23842.V2,Registros_Sismicos_Proces1/Chinohills/92_90.T1,0.01,9000,2511,6619,Registros_Sismicos_Proces2/Chinohills/92_90.T1,0.02,2054
184,171.67700000000005,14.572,-2.0580000000000003,Chinohills,CE23843P,93,311,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23843P/CE23843.V2,Registros_Sismicos_Proces1/Chinohills/93_311.T1,0.01,8200,2607,6585,Registros_Sismicos_Proces2/Chinohills/93_311.T1,0.02,1989
185,-87.575,6.9220000000000015,-0.825,Chinohills,CE23843P,93,41,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23843P/CE23843.V2,Registros_Sismicos_Proces1/Chinohills/93_41.T1,0.01,8200,2607,6585,Registros_Sismicos_Proces2/Chinohills/93_41.T1,0.02,1989
186,69.26,-7.415,-0.957,Chinohills,CE23895P,94,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23895P/CE23895.V2,Registros_Sismicos_Proces1/Chinohills/94_360.T1,0.005,15600,5056,12220,Registros_Sismicos_Proces2/Chinohills/94_360.T1,0.02,1791
187,-56.598,3.782,0.665,Chinohills,CE23895P,94,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23895P/CE23895.V2,Registros_Sismicos_Proces1/Chinohills/94_90.T1,0.005,15600,5056,12220,Registros_Sismicos_Proces2/Chinohills/94_90.T1,0.02,1791
188,107.866,-6.985,-0.895,Chinohills,CE23896P,95,360,Registros_Sismicos_Original/Chinohills/ChinoHills_29Jul2008_CE23896P/CE23896.V2,Registros_Sismicos_Proces1/Chinohills/95_360.T1,0.01,7400,2538,6186,Registros_Sismicos_Proces2/Chinohills/95_360.T1,0.02,1824
189,61.468,2.924,0.599,Chinohills,CE23896P,95,90,Registros_Sismicos_Original/Chinohills/ChinoHills_29Jul2008_CE23896P/CE23896.V2,Registros_Sismicos_Proces1/Chinohills/95_90.T1,0.01,7400,2538,6186,Registros_Sismicos_Proces2/Chinohills/95_90.T1,0.02,1824
190,-49.87300000000001,1.839,-0.192,Chinohills,CE23899P,96,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23899P/CE23899.V2,Registros_Sismicos_Proces1/Chinohills/96_360.T1,0.005,14200,5067,12078,Registros_Sismicos_Proces2/Chinohills/96_360.T1,0.02,1753
191,31.542,-1.268,0.124,Chinohills,CE23899P,96,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23899P/CE23899.V2,Registros_Sismicos_Proces1/Chinohills/96_90.T1,0.005,14200,5067,12078,Registros_Sismicos_Proces2/Chinohills/96_90.T1,0.02,1753
192,62.09,2.822,-0.356,Chinohills,CE23912P,97,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23912P/CE23912.V2,Registros_Sismicos_Proces1/Chinohills/97_360.T1,0.005,14000,5073,12389,Registros_Sismicos_Proces2/Chinohills/97_360.T1,0.02,1829
193,-43.409,-1.727,0.145,Chinohills,CE23912P,97,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23912P/CE23912.V2,Registros_Sismicos_Proces1/Chinohills/97_90.T1,0.005,14000,5073,12389,Registros_Sismicos_Proces2/Chinohills/97_90.T1,0.02,1829
194,-430.322,38.552,-4.151,Chinohills,CE23938P,98,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23938P/CE23938.V2,Registros_Sismicos_Proces1/Chinohills/98_360.T1,0.005,15400,5094,10743,Registros_Sismicos_Proces2/Chinohills/98_360.T1,0.02,1413
195,-137.967,-11.102,1.5730000000000002,Chinohills,CE23938P,98,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23938P/CE23938.V2,Registros_Sismicos_Proces1/Chinohills/98_90.T1,0.005,15400,5094,10743,Registros_Sismicos_Proces2/Chinohills/98_90.T1,0.02,1413
196,156.14,-10.043,-1.769,Chinohills,CE23939P,99,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23939P/CE23939.V2,Registros_Sismicos_Proces1/Chinohills/99_360.T1,0.005,15200,4880,10735,Registros_Sismicos_Proces2/Chinohills/99_360.T1,0.02,1464
197,78.273,-5.356,0.994,Chinohills,CE23939P,99,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23939P/CE23939.V2,Registros_Sismicos_Proces1/Chinohills/99_90.T1,0.005,15200,4880,10735,Registros_Sismicos_Proces2/Chinohills/99_90.T1,0.02,1464
198,126.299,-10.619000000000002,-2.129,Chinohills,CE23940P,100,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23940P/CE23940.V2,Registros_Sismicos_Proces1/Chinohills/100_360.T1,0.005,14400,5044,9823,Registros_Sismicos_Proces2/Chinohills/100_360.T1,0.02,1195
199,-138.53,6.5120000000000005,1.36,Chinohills,CE23940P,100,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE23940P/CE23940.V2,Registros_Sismicos_Proces1/Chinohills/100_90.T1,0.005,14400,5044,9823,Registros_Sismicos_Proces2/Chinohills/100_90.T1,0.02,1195
200,57.3,4.687,-0.465,Chinohills,CE24009P,101,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24009P/CE24009.V2,Registros_Sismicos_Proces1/Chinohills/101_360.T1,0.005,14400,3683,10376,Registros_Sismicos_Proces2/Chinohills/101_360.T1,0.02,1674
201,-58.244,2.807,-0.191,Chinohills,CE24009P,101,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24009P/CE24009.V2,Registros_Sismicos_Proces1/Chinohills/101_90.T1,0.005,14400,3683,10376,Registros_Sismicos_Proces2/Chinohills/101_90.T1,0.02,1674
202,-90.159,6.075,-0.4039999999999999,Chinohills,CE24010P,102,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24010P/CE24010.V2,Registros_Sismicos_Proces1/Chinohills/102_360.T1,0.005,15400,5013,10855,Registros_Sismicos_Proces2/Chinohills/102_360.T1,0.02,1461
203,71.837,-3.979,0.287,Chinohills,CE24010P,102,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24010P/CE24010.V2,Registros_Sismicos_Proces1/Chinohills/102_90.T1,0.005,15400,5013,10855,Registros_Sismicos_Proces2/Chinohills/102_90.T1,0.02,1461
204,57.394,3.189,-0.311,Chinohills,CE24021P,103,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24021P/CE24021.V2,Registros_Sismicos_Proces1/Chinohills/103_360.T1,0.005,13800,5041,10768,Registros_Sismicos_Proces2/Chinohills/103_360.T1,0.02,1432
205,51.427,-2.026,-0.182,Chinohills,CE24021P,103,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24021P/CE24021.V2,Registros_Sismicos_Proces1/Chinohills/103_90.T1,0.005,13800,5041,10768,Registros_Sismicos_Proces2/Chinohills/103_90.T1,0.02,1432
206,65.90100000000001,2.927,-0.42,Chinohills,CE24022P,104,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24022P/CE24022.V2,Registros_Sismicos_Proces1/Chinohills/104_360.T1,0.01,8700,2567,6907,Registros_Sismicos_Proces2/Chinohills/104_360.T1,0.02,2170
207,96.341,-4.174,-0.3229999999999999,Chinohills,CE24022P,104,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24022P/CE24022.V2,Registros_Sismicos_Proces1/Chinohills/104_90.T1,0.01,8700,2567,6907,Registros_Sismicos_Proces2/Chinohills/104_90.T1,0.02,2170
208,-56.213,4.762,-0.524,Chinohills,CE24023P,105,45,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24023P/CE24023.V2,Registros_Sismicos_Proces1/Chinohills/105_45.T1,0.005,15800,5029,13214,Registros_Sismicos_Proces2/Chinohills/105_45.T1,0.02,2047
209,-55.574,3.129,-0.35,Chinohills,CE24023P,105,135,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24023P/CE24023.V2,Registros_Sismicos_Proces1/Chinohills/105_135.T1,0.005,15800,5029,13214,Registros_Sismicos_Proces2/Chinohills/105_135.T1,0.02,2047
210,56.799,3.721,-0.499,Chinohills,CE24025P,106,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24025P/CE24025.V2,Registros_Sismicos_Proces1/Chinohills/106_360.T1,0.005,14000,4233,12585,Registros_Sismicos_Proces2/Chinohills/106_360.T1,0.02,2088
211,-53.108,-1.891,0.2,Chinohills,CE24025P,106,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24025P/CE24025.V2,Registros_Sismicos_Proces1/Chinohills/106_90.T1,0.005,14000,4233,12585,Registros_Sismicos_Proces2/Chinohills/106_90.T1,0.02,2088
212,72.413,-3.888,-0.48,Chinohills,CE24030P,107,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24030P/CE24030.V2,Registros_Sismicos_Proces1/Chinohills/107_360.T1,0.01,8400,2357,6820,Registros_Sismicos_Proces2/Chinohills/107_360.T1,0.02,2232
213,81.149,-4.54,-0.5710000000000001,Chinohills,CE24030P,107,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24030P/CE24030.V2,Registros_Sismicos_Proces1/Chinohills/107_90.T1,0.01,8400,2357,6820,Registros_Sismicos_Proces2/Chinohills/107_90.T1,0.02,2232
214,57.109,-3.846,-0.495,Chinohills,CE24033P,108,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24033P/CE24033.V2,Registros_Sismicos_Proces1/Chinohills/108_360.T1,0.01,8200,2296,6738,Registros_Sismicos_Proces2/Chinohills/108_360.T1,0.02,2221
215,56.736,3.597,0.428,Chinohills,CE24033P,108,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24033P/CE24033.V2,Registros_Sismicos_Proces1/Chinohills/108_90.T1,0.01,8200,2296,6738,Registros_Sismicos_Proces2/Chinohills/108_90.T1,0.02,2221
216,-90.24,6.73,-0.948,Chinohills,CE24034P,109,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24034P/CE24034.V2,Registros_Sismicos_Proces1/Chinohills/109_360.T1,0.005,14600,4349,12973,Registros_Sismicos_Proces2/Chinohills/109_360.T1,0.02,2156
217,-62.427,4.215,-0.489,Chinohills,CE24034P,109,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24034P/CE24034.V2,Registros_Sismicos_Proces1/Chinohills/109_90.T1,0.005,14600,4349,12973,Registros_Sismicos_Proces2/Chinohills/109_90.T1,0.02,2156
218,96.076,8.543,-1.342,Chinohills,CE24040P,110,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24040P/CE24040.V2,Registros_Sismicos_Proces1/Chinohills/110_360.T1,0.005,15600,4616,13547,Registros_Sismicos_Proces2/Chinohills/110_360.T1,0.02,2233
219,55.38,4.078,-0.499,Chinohills,CE24040P,110,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24040P/CE24040.V2,Registros_Sismicos_Proces1/Chinohills/110_90.T1,0.005,15600,4616,13547,Registros_Sismicos_Proces2/Chinohills/110_90.T1,0.02,2233
220,51.849,-3.919,0.4589999999999999,Chinohills,CE24051P,111,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24051P/CE24051.V2,Registros_Sismicos_Proces1/Chinohills/111_360.T1,0.01,8700,2465,7602,Registros_Sismicos_Proces2/Chinohills/111_360.T1,0.02,2569
221,-54.077,-4.425,0.561,Chinohills,CE24051P,111,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24051P/CE24051.V2,Registros_Sismicos_Proces1/Chinohills/111_90.T1,0.01,8700,2465,7602,Registros_Sismicos_Proces2/Chinohills/111_90.T1,0.02,2569
222,-62.369,-6.375,-1.308,Chinohills,CE24110P,112,360,Registros_Sismicos_Original/Chinohills/chinohills_29jul2008_ce24110p/CE24110.V2,Registros_Sismicos_Proces1/Chinohills/112_360.T1,0.01,8200,2340,6793,Registros_Sismicos_Proces2/Chinohills/112_360.T1,0.02,2227
223,58.749,2.873,-0.636,Chinohills,CE24110P,112,90,Registros_Sismicos_Original/Chinohills/chinohills_29jul2008_ce24110p/CE24110.V2,Registros_Sismicos_Proces1/Chinohills/112_90.T1,0.01,8200,2340,6793,Registros_Sismicos_Proces2/Chinohills/112_90.T1,0.02,2227
224,108.622,7.039,-1.13,Chinohills,CE24114P,113,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24114P/CE24114.V2,Registros_Sismicos_Proces1/Chinohills/113_360.T1,0.01,8800,2571,7136,Registros_Sismicos_Proces2/Chinohills/113_360.T1,0.02,2283
225,-82.50200000000002,6.938,0.718,Chinohills,CE24114P,113,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24114P/CE24114.V2,Registros_Sismicos_Proces1/Chinohills/113_90.T1,0.01,8800,2571,7136,Registros_Sismicos_Proces2/Chinohills/113_90.T1,0.02,2283
226,45.03,-3.387,-0.725,Chinohills,CE24115P,114,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24115P/CE24115.V2,Registros_Sismicos_Proces1/Chinohills/114_360.T1,0.005,15400,4535,13391,Registros_Sismicos_Proces2/Chinohills/114_360.T1,0.02,2214
227,73.59899999999998,-3.373,-0.495,Chinohills,CE24115P,114,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24115P/CE24115.V2,Registros_Sismicos_Proces1/Chinohills/114_90.T1,0.005,15400,4535,13391,Registros_Sismicos_Proces2/Chinohills/114_90.T1,0.02,2214
228,110.321,10.03,-1.215,Chinohills,CE24289P,115,10,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24289P/CE24289.V2,Registros_Sismicos_Proces1/Chinohills/115_10.T1,0.005,15600,4287,13095,Registros_Sismicos_Proces2/Chinohills/115_10.T1,0.02,2202
229,-46.284,2.832,0.315,Chinohills,CE24289P,115,100,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24289P/CE24289.V2,Registros_Sismicos_Proces1/Chinohills/115_100.T1,0.005,15600,4287,13095,Registros_Sismicos_Proces2/Chinohills/115_100.T1,0.02,2202
230,68.017,-3.778,-0.535,Chinohills,CE24401P,116,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24401P/CE24401.V2,Registros_Sismicos_Proces1/Chinohills/116_360.T1,0.005,14800,4271,12854,Registros_Sismicos_Proces2/Chinohills/116_360.T1,0.02,2146
231,-41.786,2.036,0.311,Chinohills,CE24401P,116,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24401P/CE24401.V2,Registros_Sismicos_Proces1/Chinohills/116_90.T1,0.005,14800,4271,12854,Registros_Sismicos_Proces2/Chinohills/116_90.T1,0.02,2146
232,-57.904,5.29,-0.5529999999999999,Chinohills,CE24691P,117,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24691P/CE24691.V2,Registros_Sismicos_Proces1/Chinohills/117_360.T1,0.005,14400,4156,11703,Registros_Sismicos_Proces2/Chinohills/117_360.T1,0.02,1887
233,-74.848,3.806,-0.316,Chinohills,CE24691P,117,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24691P/CE24691.V2,Registros_Sismicos_Proces1/Chinohills/117_90.T1,0.005,14400,4156,11703,Registros_Sismicos_Proces2/Chinohills/117_90.T1,0.02,1887
234,-82.265,4.551,-0.434,Chinohills,CE24801P,118,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24801P/CE24801.V2,Registros_Sismicos_Proces1/Chinohills/118_360.T1,0.005,15800,4170,13238,Registros_Sismicos_Proces2/Chinohills/118_360.T1,0.02,2267
235,-49.826,2.8480000000000003,-0.231,Chinohills,CE24801P,118,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24801P/CE24801.V2,Registros_Sismicos_Proces1/Chinohills/118_90.T1,0.005,15800,4170,13238,Registros_Sismicos_Proces2/Chinohills/118_90.T1,0.02,2267
236,67.97399999999999,5.239,0.57,Chinohills,CE24803P,119,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24803P/CE24803.V2,Registros_Sismicos_Proces1/Chinohills/119_360.T1,0.01,8200,1728,6391,Registros_Sismicos_Proces2/Chinohills/119_360.T1,0.02,2332
237,-64.497,5.948,-0.53,Chinohills,CE24803P,119,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24803P/CE24803.V2,Registros_Sismicos_Proces1/Chinohills/119_90.T1,0.01,8200,1728,6391,Registros_Sismicos_Proces2/Chinohills/119_90.T1,0.02,2332
238,-82.027,-7.405,-0.8340000000000001,Chinohills,CE24804P,120,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24804P/CE24804.V2,Registros_Sismicos_Proces1/Chinohills/120_360.T1,0.01,8600,2523,7529,Registros_Sismicos_Proces2/Chinohills/120_360.T1,0.02,2503
239,74.59,-5.901,-0.8190000000000001,Chinohills,CE24804P,120,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24804P/CE24804.V2,Registros_Sismicos_Proces1/Chinohills/120_90.T1,0.01,8600,2523,7529,Registros_Sismicos_Proces2/Chinohills/120_90.T1,0.02,2503
240,-35.235,2.759,-0.3229999999999999,Chinohills,CE24805P,121,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24805P/CE24805.V2,Registros_Sismicos_Proces1/Chinohills/121_360.T1,0.01,9500,2428,8162,Registros_Sismicos_Proces2/Chinohills/121_360.T1,0.02,2867
241,59.234,3.795,-0.321,Chinohills,CE24805P,121,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24805P/CE24805.V2,Registros_Sismicos_Proces1/Chinohills/121_90.T1,0.01,9500,2428,8162,Registros_Sismicos_Proces2/Chinohills/121_90.T1,0.02,2867
242,-132.535,8.624,0.852,Chinohills,CE24806P,122,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24806P/CE24806.V2,Registros_Sismicos_Proces1/Chinohills/122_360.T1,0.01,8700,2497,7453,Registros_Sismicos_Proces2/Chinohills/122_360.T1,0.02,2478
243,-89.365,7.165,0.743,Chinohills,CE24806P,122,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24806P/CE24806.V2,Registros_Sismicos_Proces1/Chinohills/122_90.T1,0.01,8700,2497,7453,Registros_Sismicos_Proces2/Chinohills/122_90.T1,0.02,2478
244,-118.57,8.532,-0.5770000000000001,Chinohills,CE24810P,123,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24810P/CE24810.V2,Registros_Sismicos_Proces1/Chinohills/123_360.T1,0.005,14200,4253,12307,Registros_Sismicos_Proces2/Chinohills/123_360.T1,0.02,2014
245,73.33,4.442,-0.455,Chinohills,CE24810P,123,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24810P/CE24810.V2,Registros_Sismicos_Proces1/Chinohills/123_90.T1,0.005,14200,4253,12307,Registros_Sismicos_Proces2/Chinohills/123_90.T1,0.02,2014
246,52.949,-3.999,-0.528,Chinohills,CE24811P,124,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24811P/CE24811.V2,Registros_Sismicos_Proces1/Chinohills/124_360.T1,0.005,15200,4220,12715,Registros_Sismicos_Proces2/Chinohills/124_360.T1,0.02,2124
247,36.003,-2.167,-0.237,Chinohills,CE24811P,124,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24811P/CE24811.V2,Registros_Sismicos_Proces1/Chinohills/124_90.T1,0.005,15200,4220,12715,Registros_Sismicos_Proces2/Chinohills/124_90.T1,0.02,2124
248,-55.625,3.002,-0.306,Chinohills,CE24814P,125,356,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24814P/CE24814.V2,Registros_Sismicos_Proces1/Chinohills/125_356.T1,0.005,13000,4039,11059,Registros_Sismicos_Proces2/Chinohills/125_356.T1,0.02,1755
249,-31.611,1.266,-0.134,Chinohills,CE24814P,125,86,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24814P/CE24814.V2,Registros_Sismicos_Proces1/Chinohills/125_86.T1,0.005,13000,4039,11059,Registros_Sismicos_Proces2/Chinohills/125_86.T1,0.02,1755
250,50.117,2.161,-0.268,Chinohills,CE24815P,126,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24815P/CE24815.V2,Registros_Sismicos_Proces1/Chinohills/126_360.T1,0.005,13600,3475,12348,Registros_Sismicos_Proces2/Chinohills/126_360.T1,0.02,2219
251,-26.577,-1.425,0.18,Chinohills,CE24815P,126,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24815P/CE24815.V2,Registros_Sismicos_Proces1/Chinohills/126_90.T1,0.005,13600,3475,12348,Registros_Sismicos_Proces2/Chinohills/126_90.T1,0.02,2219
252,-85.274,7.305,-0.911,Chinohills,CE24839P,127,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24839P/CE24839.V2,Registros_Sismicos_Proces1/Chinohills/127_360.T1,0.005,14600,4256,13613,Registros_Sismicos_Proces2/Chinohills/127_360.T1,0.02,2340
253,20.335,-1.722,-0.28,Chinohills,CE24839P,127,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24839P/CE24839.V2,Registros_Sismicos_Proces1/Chinohills/127_90.T1,0.005,14600,4256,13613,Registros_Sismicos_Proces2/Chinohills/127_90.T1,0.02,2340
254,-117.082,6.773,-0.982,Chinohills,CE24841P,128,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24841P/CE24841.V2,Registros_Sismicos_Proces1/Chinohills/128_360.T1,0.005,16200,4688,12528,Registros_Sismicos_Proces2/Chinohills/128_360.T1,0.02,1960
255,99.065,-6.449,-0.711,Chinohills,CE24841P,128,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24841P/CE24841.V2,Registros_Sismicos_Proces1/Chinohills/128_90.T1,0.005,16200,4688,12528,Registros_Sismicos_Proces2/Chinohills/128_90.T1,0.02,1960
256,90.784,-5.272,-0.8240000000000001,Chinohills,CE24850P,129,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24850P/CE24850.V2,Registros_Sismicos_Proces1/Chinohills/129_360.T1,0.005,15800,4601,13270,Registros_Sismicos_Proces2/Chinohills/129_360.T1,0.02,2168
257,81.618,-3.977,-0.601,Chinohills,CE24850P,129,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24850P/CE24850.V2,Registros_Sismicos_Proces1/Chinohills/129_90.T1,0.005,15800,4601,13270,Registros_Sismicos_Proces2/Chinohills/129_90.T1,0.02,2168
258,52.526,-3.472,-0.502,Chinohills,CE24853P,130,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24853P/CE24853.V2,Registros_Sismicos_Proces1/Chinohills/130_360.T1,0.005,14400,4149,12191,Registros_Sismicos_Proces2/Chinohills/130_360.T1,0.02,2011
259,28.409,2.185,-0.252,Chinohills,CE24853P,130,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24853P/CE24853.V2,Registros_Sismicos_Proces1/Chinohills/130_90.T1,0.005,14400,4149,12191,Registros_Sismicos_Proces2/Chinohills/130_90.T1,0.02,2011
260,-50.098,3.457,-0.3,Chinohills,CE24866P,131,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24866P/CE24866.V2,Registros_Sismicos_Proces1/Chinohills/131_360.T1,0.01,9100,2467,8284,Registros_Sismicos_Proces2/Chinohills/131_360.T1,0.02,2909
261,26.677,1.882,-0.336,Chinohills,CE24866P,131,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24866P/CE24866.V2,Registros_Sismicos_Proces1/Chinohills/131_90.T1,0.01,9100,2467,8284,Registros_Sismicos_Proces2/Chinohills/131_90.T1,0.02,2909
262,114.565,8.693,-1.41,Chinohills,CE24941P,132,360,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24941P/CE24941.V2,Registros_Sismicos_Proces1/Chinohills/132_360.T1,0.005,15000,4361,12612,Registros_Sismicos_Proces2/Chinohills/132_360.T1,0.02,2063
263,-43.797,2.92,-0.322,Chinohills,CE24941P,132,90,Registros_Sismicos_Original/Chinohills/chinohills_29Jul2008_CE24941P/CE24941.V2,Registros_Sismicos_Proces1/Chinohills/132_90.T1,0.005,15000,4361,12612,Registros_Sismicos_Proces2/Chinohills/132_90.T1,0.02,2063
