id,#N_Pisos,N_VanosX,N_VanosY,H_Pisos,L_VanoX,L_VanoY,H_VigaX,B_VigaX,H_VigaY,B_VigaY,H_Colum,B_Colum,T
8927,10.0,3.0,5.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0796934353583971
8928,10.0,3.0,6.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0820821855033873
8929,10.0,3.0,8.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.085259035924839
8930,10.0,3.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0872758521387358
8931,10.0,4.0,4.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.072548293574328
8932,10.0,4.0,5.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0760418560667164
8933,10.0,4.0,6.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0785303542411537
8934,10.0,4.0,8.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0818394789945818
8935,10.0,4.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0839400441691887
8936,10.0,5.0,5.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0736841858966693
8937,10.0,5.0,6.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0762377244507593
8938,10.0,5.0,8.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0796330805797918
8939,10.0,5.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0817882324508807
8940,10.0,6.0,6.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0746356440063887
8941,10.0,6.0,8.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0780916682756467
8942,10.0,6.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0802852197282646
8943,10.0,8.0,8.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0760799340265024
8944,10.0,8.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.078323938844015
8945,10.0,10.0,10.0,3.0,3.0,3.0,0.3,0.25,0.3,0.25,1.625,1.625,1.0771006297323742
8946,10.0,3.0,3.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1014160495281031
8947,10.0,3.0,4.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1082987793054588
8948,10.0,3.0,5.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1128636939088903
8949,10.0,3.0,6.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1161129526967462
8950,10.0,3.0,8.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1204306860090891
8951,10.0,3.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.123169719166844
8952,10.0,4.0,4.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.105525941018676
8953,10.0,4.0,5.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1102646604351556
8954,10.0,4.0,6.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.113637153581393
8955,10.0,4.0,8.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.11811803684524
8956,10.0,4.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1209602106744536
8957,10.0,5.0,5.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1085928722781926
8958,10.0,5.0,6.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.112045575172092
8959,10.0,5.0,8.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1166326231053756
8960,10.0,5.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1195418978977076
8961,10.0,6.0,6.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.110936517292124
8962,10.0,6.0,8.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1155981651350828
8963,10.0,6.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.118554583617278
8964,10.0,8.0,8.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1142522316111878
8965,10.0,8.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1172705180199831
8966,10.0,10.0,10.0,3.0,3.0,4.0,0.3,0.25,0.4,0.25,1.625,1.625,1.1164721256806942
8967,10.0,3.0,3.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1332219918244086
8968,10.0,3.0,4.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1419898889868736
8969,10.0,3.0,5.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1477980516906006
8970,10.0,3.0,6.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1519288600276982
8971,10.0,3.0,8.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0656587361475387
8972,10.0,3.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0684167325693632
8973,10.0,4.0,4.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.140136181202999
8974,10.0,4.0,5.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.146145771099292
8975,10.0,4.0,6.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1504191684622393
8976,10.0,4.0,8.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0657047325309807
8977,10.0,4.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0685664967393624
8978,10.0,5.0,5.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1450899457413681
8979,10.0,5.0,6.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1494560109382117
8980,10.0,5.0,8.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0657424990422812
8981,10.0,5.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0686720070127704
8982,10.0,6.0,6.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1487884189591167
8983,10.0,6.0,8.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.065772839338624
8984,10.0,6.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0687500526557883
8985,10.0,8.0,8.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.625,1.625,1.1539183664315242
8986,10.0,8.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.068857490824023
8987,10.0,10.0,10.0,3.0,3.0,5.0,0.3,0.25,0.5,0.25,1.8,1.8,1.0689278218420235
8988,10.0,3.0,3.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0797838338874841
8989,10.0,3.0,4.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0886777117910726
8990,10.0,3.0,5.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0945669180081723
8991,10.0,3.0,6.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0987542162267911
8992,10.0,3.0,8.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1043126429994963
8993,10.0,3.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1078353380320687
8994,10.0,4.0,4.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0889137353321527
8995,10.0,4.0,5.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.094995464379378
8996,10.0,4.0,6.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.099319007612635
8997,10.0,4.0,8.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1050574816285155
8998,10.0,4.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1086938098579346
8999,10.0,5.0,5.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0952830698588247
9000,10.0,5.0,6.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.0996955109901054
9001,10.0,5.0,8.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1055514364395054
9002,10.0,5.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.109261876272948
9003,10.0,6.0,6.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.099964414456377
9004,10.0,6.0,8.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.105903006745308
9005,10.0,6.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1096656018633784
9006,10.0,8.0,8.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1063701624865168
9007,10.0,8.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.1102013092096084
9008,10.0,10.0,10.0,3.0,3.0,6.0,0.3,0.25,0.6,0.3,1.8,1.8,1.110540693347668
9009,10.0,3.0,3.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1186922471581207
9010,10.0,3.0,4.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1298066097871078
9011,10.0,3.0,5.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1371559685187314
9012,10.0,3.0,6.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1423766247851228
9013,10.0,3.0,8.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.049050579089608
9014,10.0,3.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0525881342338028
9015,10.0,4.0,4.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1305619730589702
9016,10.0,4.0,5.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1381147664480318
9017,10.0,4.0,6.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1434791401294644
9018,10.0,4.0,8.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.051030659514652
9019,10.0,4.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0546737914793192
9020,10.0,5.0,5.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1387484699810384
9021,10.0,5.0,6.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.8,1.8,1.1442065552476028
9022,10.0,5.0,8.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0523321724531638
9023,10.0,5.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0560443924350784
9024,10.0,6.0,6.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0473156558005594
9025,10.0,6.0,8.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.053252948483483
9026,10.0,6.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0570138977981614
9027,10.0,8.0,8.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0544693576784199
9028,10.0,8.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0582944931299905
9029,10.0,10.0,10.0,3.0,3.0,7.0,0.3,0.25,0.7,0.35,1.975,1.975,1.0591023442572245
9030,10.0,3.0,3.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1014160495283418
9031,10.0,3.0,4.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.0983796537287291
9032,10.0,3.0,5.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.0964230653404115
9033,10.0,3.0,6.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.095057417939093
9034,10.0,3.0,8.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.0932766643823888
9035,10.0,3.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.0921667076656711
9036,10.0,4.0,4.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1055259410190779
9037,10.0,4.0,5.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1037410003042485
9038,10.0,4.0,6.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1024960356171212
9039,10.0,4.0,8.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1008737662345935
9040,10.0,4.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.0998632519732598
9041,10.0,5.0,5.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1085928722775786
9042,10.0,5.0,6.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1074274435871079
9043,10.0,5.0,8.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1059095984535303
9044,10.0,5.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1049645917981386
9045,10.0,6.0,6.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1109365172921055
9046,10.0,6.0,8.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1094926706423751
9047,10.0,6.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1085940780059769
9048,10.0,8.0,8.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1142522316117842
9049,10.0,8.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1134150443443966
9050,10.0,10.0,10.0,3.0,4.0,3.0,0.4,0.25,0.3,0.25,1.625,1.625,1.1164721256812176
9051,10.0,3.0,3.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1083995364267898
9052,10.0,3.0,4.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1183162743470636
9053,10.0,3.0,5.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1248790246726645
9054,10.0,3.0,6.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.0481317760892754
9055,10.0,3.0,8.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.0527819110423766
9056,10.0,3.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.0557304561124083
9057,10.0,4.0,4.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1110452691884267
9058,10.0,4.0,5.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1178015568232
9059,10.0,4.0,6.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1226026602380452
9060,10.0,4.0,8.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.0489651419213508
9061,10.0,4.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.052017992941942
9062,10.0,5.0,5.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1133685369101733
9063,10.0,5.0,6.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1182573752765148
9064,10.0,5.0,8.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1247428722644548
9065,10.0,5.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.049660567629846
9066,10.0,6.0,6.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1152820674785642
9067,10.0,6.0,8.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1218481104201188
9068,10.0,6.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.65,1.65,1.048031299331245
9069,10.0,8.0,8.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1181429440373478
9070,10.0,8.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1223674496482987
9071,10.0,10.0,10.0,3.0,4.0,4.0,0.4,0.25,0.4,0.25,1.425,1.425,1.1201382145466545
9072,10.0,3.0,3.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0651357370295658
9073,10.0,3.0,4.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0744747237569268
9074,10.0,3.0,5.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0806560044566471
9075,10.0,3.0,6.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.085049705178662
9076,10.0,3.0,8.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0908805195465352
9077,10.0,3.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0945749085416234
9078,10.0,4.0,4.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0711109079971557
9079,10.0,4.0,5.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0774946235301437
9080,10.0,4.0,6.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0820314241996156
9081,10.0,4.0,8.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0880511435450695
9082,10.0,4.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.091864639221958
9083,10.0,5.0,5.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0754933561585305
9084,10.0,5.0,6.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0801225025933436
9085,10.0,5.0,8.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.086264091449794
9086,10.0,5.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0901544068183804
9087,10.0,6.0,6.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0788069068171582
9088,10.0,6.0,8.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0850336437838526
9089,10.0,6.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0889776222381948
9090,10.0,8.0,8.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0834501175448774
9091,10.0,8.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0874641391933022
9092,10.0,10.0,10.0,3.0,4.0,5.0,0.4,0.25,0.5,0.25,1.65,1.65,1.0865328612796328
9093,10.0,3.0,3.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1063650969056582
9094,10.0,3.0,4.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1180324656363057
9095,10.0,3.0,5.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1257436952660846
9096,10.0,3.0,6.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1312196089629145
9097,10.0,3.0,8.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1384799504313403
9098,10.0,3.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.143076211426313
9099,10.0,4.0,4.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1153195313996334
9100,10.0,4.0,5.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1232465703567676
9101,10.0,4.0,6.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1288747391921956
9102,10.0,4.0,8.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1363356992463094
9103,10.0,4.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1410582384220975
9104,10.0,5.0,5.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1216745997788609
9105,10.0,5.0,6.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1274009247905705
9106,10.0,5.0,8.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.134991183035264
9107,10.0,5.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1397950869361269
9108,10.0,6.0,6.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1263896478322546
9109,10.0,6.0,8.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.134070185160869
9110,10.0,6.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.13893088999089
9111,10.0,8.0,8.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1328909598943173
9112,10.0,8.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1378257578684372
9113,10.0,10.0,10.0,3.0,4.0,6.0,0.4,0.25,0.6,0.3,1.65,1.65,1.1371494789955592
9114,10.0,3.0,3.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.65,1.65,1.153134558097999
9115,10.0,3.0,4.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0515504446032307
9116,10.0,3.0,5.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0587301096713169
9117,10.0,3.0,6.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0638288378362049
9118,10.0,3.0,8.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0705894460412826
9119,10.0,3.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0748695559556347
9120,10.0,4.0,4.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0515276247494698
9121,10.0,4.0,5.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0589120881937262
9122,10.0,4.0,6.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0641553961964094
9123,10.0,4.0,8.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0711066269252707
9124,10.0,4.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0755067913366227
9125,10.0,5.0,5.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0590440417887108
9126,10.0,5.0,6.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0643811385643058
9127,10.0,5.0,8.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0714559950557316
9128,10.0,5.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0759340015278076
9129,10.0,6.0,6.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0645461314795983
9130,10.0,6.0,8.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0717076621197847
9131,10.0,6.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.076240235470264
9132,10.0,8.0,8.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0720458362407161
9133,10.0,8.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0766498653631331
9134,10.0,10.0,10.0,3.0,4.0,7.0,0.4,0.25,0.7,0.35,1.9,1.9,1.0769112808876131
9135,10.0,3.0,3.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1332219918243542
9136,10.0,3.0,4.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1310621001141483
9137,10.0,3.0,5.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.129676213713469
9138,10.0,3.0,6.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1287117518412673
9139,10.0,3.0,8.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1274577652884732
9140,10.0,3.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1266782865545253
9141,10.0,4.0,4.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1401361812029138
9142,10.0,4.0,5.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1389494145501515
9143,10.0,4.0,6.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1381248138629216
9144,10.0,4.0,8.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1370543257503425
9145,10.0,4.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.136389885491713
9146,10.0,5.0,5.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1450899457409136
9147,10.0,5.0,6.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1443572932063146
9148,10.0,5.0,8.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1434074105450303
9149,10.0,5.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1428185621203573
9150,10.0,6.0,6.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1487884189591289
9151,10.0,6.0,8.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1479238595972023
9152,10.0,6.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.147388480795789
9153,10.0,8.0,8.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1539183664317474
9154,10.0,8.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.625,1.625,1.1534536154715076
9155,10.0,10.0,10.0,3.0,5.0,3.0,0.5,0.25,0.3,0.25,1.8,1.8,1.0689278218419596
9156,10.0,3.0,3.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0651357370296124
9157,10.0,3.0,4.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0614635536454609
9158,10.0,3.0,5.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0591324608506545
